exporter,year,population,eci,leftDistance2Origin_cp,leftDistance2Origin_ccp,leftSimDirection2MostComplex_cp,leftSimDirection2MostComplex_ccp,leftDistance2MostComplex_cp,leftDistance2MostComplex_ccp,leftEntropyCommunities_cp,leftEntropyCommunities_ccp,rightDistance2Origin_cp,rightDistance2Origin_ccp,rightSimDirection2MostComplex_cp,rightSimDirection2MostComplex_cc,rightDistance2MostComplex_cp,rightDistance2MostComplex_ccp,rightEntropyCommunities_cp,rightEntropyCommunities_ccp,EntropyCommunities_ccp,EntropyCommunities_cp,GDPpcPPPconstant2011intUSD,GDPpcconst2010USD,incomeLevel,latitude,longitude,region,TotalExports,TotalImports,rY10yr,rX10yr,logpop,loggdppc
"ARG",1995,34994816,.01238172,.87979305,0,-.0042720106,0,.20121916,.45744395,0,0,1.6759987,0,.00091274042,0,.48811185,1.0362818,0,0,3.75545,13.275314,13893.522,7630.0225,"Upper middle income",-34.611801,-58.417301,"Latin America & Caribbean",20653.227,19412.979,.011123569,.069495544,17.37071,8.939846
"ARG",1996,35419680,.048807826,.84916151,8.1623154,-.0037119591,.0023731857,.18229432,.8983019,0,0,1.7356571,.001247032,.0015970134,-.0020871852,.47849739,1.0232247,0,0,3.7911396,13.038897,14485.508,7955.1274,"Upper middle income",-34.611801,-58.417301,"Latin America & Caribbean",24084.979,23244.625,.013671408,.069406778,17.382778,8.9815722
"ARG",1997,35833968,.03981518,.81936574,10.66172,-.0031282173,.0052749026,.17567973,.99835634,0,0,1.7223123,.0066994554,.0018418721,.0026749058,.47670683,.96568286,0,0,3.85128,12.955112,15479.379,8500.9404,"Upper middle income",-34.611801,-58.417301,"Latin America & Caribbean",26275.92,29215.105,.014639257,.078974135,17.394407,9.0479317
"ARG",1998,36241592,.023950199,.89161617,2.5207198,-.0033831429,-.0087449616,.20067246,.26262739,0,0,1.7480781,.21280777,.0011742576,.0051567703,.48059094,.69943452,0,0,,12.905599,15894.558,8728.9473,"Upper middle income",-34.611801,-58.417301,"Latin America & Caribbean",26175.271,29461.289,.014948151,.10742468,17.405718,9.0743999
"ARG",1999,36648068,.022026446,1.1223427,0,-.0014272796,0,.19432364,.014440662,0,0,1.8962393,0,.0018929752,0,.47249997,.73437732,0,0,,12.838332,15186.13,8339.8945,"Upper middle income",-34.611801,-58.417301,"Latin America & Caribbean",23102.627,23795.385,.012344245,.092891276,17.416872,9.0288057
"ARG",2000,37057452,.0406739,1.0278176,9.1631012,-.0021357064,-.0057746097,.18964925,.92834008,0,0,1.9355817,.14580213,.0017258915,.0037268919,.47321373,.73038703,0,0,,12.604106,14899.87,8182.6865,"Upper middle income",-34.611801,-58.417301,"Latin America & Caribbean",26435.844,24375.773,.023043076,.10153521,17.42798,9.0097761
"ARG",2001,37471508,-.062662177,1.058787,5.915391,-.0018350974,-.0072920504,.19289859,.60418552,0,0,1.9844267,.20491567,.0019958017,.0033826451,.46785361,.70332772,0,0,4.2016115,12.610652,14085.575,7735.4932,"Upper middle income",-34.611801,-58.417301,"Latin America & Caribbean",27090.959,19791.238,.033744324,.11851318,17.439091,8.9535742
"ARG",2002,37889368,-.064271405,1.1630588,5.4236851,-.0015174507,-.0071543697,.19921269,.55814916,0,0,1.9942007,.10061031,.0018405791,.0032570353,.46859434,.7051661,0,0,4.185894,12.798133,12412.606,6816.7349,"Upper middle income",-34.611801,-58.417301,"Latin America & Caribbean",26419.641,8199.752,.044720352,.11858005,17.450182,8.827136
"ARG",2003,38309380,-.1033336,1.0816691,9.1729155,-.002559595,-.005495803,.20501469,.93000001,0,0,1.7634685,.044850912,.0016411345,-.0007924196,.46370271,.67842638,0,0,4.0841012,12.736738,13361.4,7337.792,"Upper middle income",-34.611801,-58.417301,"Latin America & Caribbean",31201.504,13704.153,.038433235,.094519868,17.461205,8.9007931
"ARG",2004,38728696,-.098775111,1.1052408,7.6507645,-.0022921704,-.0064348457,.20704418,.77554762,0,0,1.9948339,.31969461,.001567242,.0045215399,.47131953,.65791178,0,0,,12.777907,14410.15,7913.7432,"Upper middle income",-34.611801,-58.417301,"Latin America & Caribbean",36273.168,22022.854,.026935739,.067788377,17.472092,8.9763565
"ARG",2005,39145488,.048596296,.84137672,6.9942632,-.0020466705,-.0043645031,.1751235,.70259106,0,0,1.9918574,.15575589,.002504332,-.0039644572,.44614705,.68224955,0,0,4.6097074,12.691037,15518.679,8522.5225,"Upper middle income",-34.611801,-58.417301,"Latin America & Caribbean",40436.887,26107.42,.020988414,.038259625,17.482796,9.0504675
"AUS",1962,10742000,.042790558,.76355428,.34376433,-.009065168,-.008688435,.17494228,.047107097,0,0,1.9873312,2.7854695,.00087560399,-.0078137452,.56184179,1.2909685,0,0,4.2483263,14.991931,,19178.092,"High income",-35.282001,149.129,"East Asia & Pacific",1966.2318,1594.7198,.033606883,.12444951,16.189672,9.8615236
"AUS",1963,10950000,.23175825,.56863195,.90006989,-.0099962354,-.0072096996,.1630974,.49945447,0,0,.89617079,4.247426,-.0010921183,-.0046020523,.56845069,1.2709827,0,0,4.0650878,14.945067,,19982.691,"High income",-35.282001,149.129,"East Asia & Pacific",2838.2363,2308.2129,.030435992,.13059552,16.208851,9.9026222
"AUS",1964,11167000,.34308723,.70026934,1.7417847,-.0084591694,.0095727053,.16473408,.13653554,0,0,1.8550384,4.3809876,-.0041528726,-.0054472005,.68788362,1.2573972,0,0,3.9184909,15.044896,,20961.186,"High income",-35.282001,149.129,"East Asia & Pacific",3176.9033,2730.9165,.027044507,.13979502,16.228474,9.950428
"AUS",1965,11388000,.29818252,.51841784,.66065186,-.0099796113,.0017060926,.15052959,.074797325,0,0,.89584768,4.4105062,-.0012837434,-.0053560575,.55963188,1.3200544,0,0,4.0672078,,,21783.248,"High income",-35.282001,149.129,"East Asia & Pacific",3079.0713,3077.6392,.023196202,.14895,16.248072,9.9888964
"AUS",1966,11651000,.53680408,.33406168,.366429,-.009808653,-.0098928148,.12792243,.043441933,0,0,1.4684881,4.8234148,-.0028116005,-.008088829,.65285027,1.4080855,0,0,4.3785543,14.648263,,21794.992,"High income",-35.282001,149.129,"East Asia & Pacific",3199.9084,3010.103,.024733584,.15449101,16.270903,9.9894352
"AUS",1967,11799000,.24482261,.56771833,.3939108,-.0099990778,-.0099533973,.15705942,.046688974,0,0,.86840647,5.3350649,-.0010147211,-.0081550321,.54258567,1.3657937,0,0,4.2011948,14.33828,,22876.994,"High income",-35.282001,149.129,"East Asia & Pacific",3413.5994,3297.8037,.022248849,.15161885,16.283525,10.037887
"AUS",1968,12009000,.22977556,.52618229,.32580841,-.0099103702,-.0095103579,.14725083,.038059533,0,0,.98595452,4.6894131,.00075715064,-.0077433861,.56462884,1.2908393,0,0,3.9909399,,,23621.379,"High income",-35.282001,149.129,"East Asia & Pacific",3415.407,3654.2158,.018707072,.16446128,16.301167,10.069907
"AUS",1969,12263000,.1252062,.6480909,.31971282,-.0094270511,-.0099153165,.13763414,.038698256,0,0,1.0687846,5.6196132,.0031253272,-.0080106743,.55833894,1.318146,0,0,3.8447199,13.916926,,24763.082,"High income",-35.282001,149.129,"East Asia & Pacific",4185.2979,3762.1194,.016849689,.1682561,16.322098,10.117109
"AUS",1970,12507000,.090830252,.81625146,.37747961,-.0037619062,-.0099878823,.18208668,.046215881,0,0,1.1274059,5.8748202,.0008298945,-.0077471626,.59893024,1.2993993,0,0,3.7850387,13.76688,,26020.207,"High income",-35.282001,149.129,"East Asia & Pacific",4919.5737,4046.6472,.013637321,.1662246,16.341799,10.166629
"AUS",1971,12937000,.056792535,.70157301,.14656807,-.0094975661,-.0099228183,.1823065,.019083628,0,0,1.1701813,5.8873744,-.00016142656,-.0075539295,.60410392,1.2718282,0,0,4.0909529,13.702551,,26162.395,"High income",-35.282001,149.129,"East Asia & Pacific",5212.8311,4296.2861,.014823471,.17036968,16.375603,10.172078
"AUS",1972,13177000,.072061427,.80315471,.21334043,-.0040463,-.0099806786,.17941189,.029188242,0,0,1.220252,5.4133654,.0011415699,-.0075618746,.59181994,1.2317872,0,0,4.406436,13.480901,,26690.66,"High income",-35.282001,149.129,"East Asia & Pacific",6353.8115,4194.5405,.014416523,.14426547,16.393984,10.192069
"AUS",1973,13380000,-.13406715,.96335471,.14810015,-.0062068724,-.0099635646,.19435766,.02186471,0,0,1.6346748,5.8658237,.0020934867,-.0077696196,.58576709,1.2924577,0,0,4.7021527,13.175757,,26968.959,"High income",-35.282001,149.129,"East Asia & Pacific",9685.4805,6233.9912,.0098174186,.086058959,16.409271,10.202442
"AUS",1974,13723000,.0031875102,.6793955,.18324715,-.0094623743,-.0099625513,.15220666,.026808742,0,0,1.4672018,4.9869823,.0014447031,-.0075083016,.55561775,1.2083143,0,0,4.985538,12.708125,,27372.123,"High income",-35.282001,149.129,"East Asia & Pacific",11756.324,10544.684,.011748686,.079590969,16.434584,10.21728
"AUS",1975,13893000,.040191062,.65958279,.17398973,-.0094380789,-.0099221291,.14774285,.024964057,0,0,1.708691,5.1137094,.0017047285,-.0073358594,.53440303,1.168753,0,0,4.7060304,12.714843,,27397.557,"High income",-35.282001,149.129,"East Asia & Pacific",12343.293,9306.5635,.015454398,.075260848,16.446896,10.218209
"AUS",1976,14033000,-.14048369,.73559314,.18529306,-.009231085,-.0098191416,.15128714,.027157968,0,0,1.5284528,4.4375119,.0016225156,-.0070701358,.55413872,1.0818372,0,0,4.7534804,12.628366,,27827.002,"High income",-35.282001,149.129,"East Asia & Pacific",13459.939,10665.079,.016291566,.062836565,16.456923,10.233762
"AUS",1977,14192000,-.056858066,.67814946,.30601192,-.0090514533,-.0099853901,.14396302,.043076169,0,0,1.8026154,4.820415,.001965164,-.007501415,.55031812,1.1394843,0,0,4.7858229,12.749184,,28507.902,"High income",-35.282001,149.129,"East Asia & Pacific",14005.551,11573.237,.014877186,.073378675,16.468189,10.257936
"AUS",1978,14358000,.061430581,1.1973782,.40742284,-.0015721311,.00088564667,.17322509,.33789352,0,0,2.0700076,3.6748619,.0021021136,.0001254558,.56969059,.98112404,0,0,4.9941282,13.690186,,28431.414,"High income",-35.282001,149.129,"East Asia & Pacific",15656.44,13574.041,.019198183,.085804433,16.479818,10.25525
"AUS",1979,14514000,.14125574,.73778462,.66263872,-.0061533498,.0016081753,.15993695,.24555042,0,0,2.1011801,3.8806794,.0028866744,-.00036767716,.54677206,1.0611004,0,0,5.2658272,13.767369,,29266.602,"High income",-35.282001,149.129,"East Asia & Pacific",19820.15,15920.084,.018403115,.073336385,16.490623,10.284203
"AUS",1980,14692000,.21920964,.6212126,.92826462,-.0061105369,-.00017910598,.12869713,.30331036,0,0,1.6389768,3.1812463,.0021421288,-.0018163399,.56852525,1.064831,0,0,5.2177544,13.59615,,29794.539,"High income",-35.282001,149.129,"East Asia & Pacific",22895.463,18970.738,.018608969,.066195615,16.502813,10.30208
"AUS",1981,14927000,.098234624,.67531884,.91878092,-.0060160761,.00026773202,.13415165,.27351195,0,0,1.6680586,2.9441886,.0023459899,-.0020867053,.58423954,1.0113848,0,0,4.8341613,13.631636,,30309.762,"High income",-35.282001,149.129,"East Asia & Pacific",25136.471,23109.533,.015187017,.057376403,16.518682,10.319225
"AUS",1982,15178000,.047846522,.89880198,1.4618787,-.0047222772,.0045994814,.15465939,.13569106,0,0,2.0417094,2.3081613,.0020026427,-.0017815355,.55742455,1.1602,0,0,4.8502264,13.797327,,30797.996,"High income",-35.282001,149.129,"East Asia & Pacific",24451.316,22298.373,.012777948,.063856065,16.535358,10.335205
"AUS",1983,15369000,.11410977,.99939603,1.796,-.0024594334,-.0064078742,.15008527,.21167918,0,0,2.0517275,1.5732535,.002537006,-.0017372868,.5404259,.96148753,0,0,4.8369651,13.948619,,29736.699,"High income",-35.282001,149.129,"East Asia & Pacific",22113.383,18738.262,.019392734,.068169504,16.547863,10.300138
"AUS",1984,15544000,.16199404,.71147257,1.7107413,-.0050994246,-.0056176828,.13575661,.21583417,0,0,1.8337259,1.5917914,.0022850086,-.0017574016,.54669285,1.025473,0,0,4.6038618,14.013823,,30763.445,"High income",-35.282001,149.129,"East Asia & Pacific",25285.061,22245.594,.018902166,.066943951,16.559185,10.334083
"AUS",1985,15758000,.035080921,.77286464,1.3990138,-.0067903842,-.0079085287,.15950006,.17411605,0,0,1.876964,1.5948991,.0015446794,-.0017887099,.54724157,1.008286,0,0,4.5935922,14.105088,,31938.615,"High income",-35.282001,149.129,"East Asia & Pacific",25501.713,23024.398,.017739976,.080563948,16.572859,10.371572
"AUS",1986,16018400,-.024938028,1.3445814,1.9627492,-.0025370365,-.0064436537,.19497265,.22482117,0,0,2.023792,1.5711043,.0009399362,-.0025120201,.56097555,1.0734005,0,0,4.2374487,14.257504,,32707.672,"High income",-35.282001,149.129,"East Asia & Pacific",24757.568,23668.264,.017922817,.10179529,16.589249,10.395365
"AUS",1987,16263900,.092844091,1.2422332,2.0936067,-.0032027336,-.0049677449,.19341329,.24221109,0,0,2.0339336,1.5432669,.00069495616,-.0011449722,.54842681,.99142355,0,0,4.0796738,14.150854,,33044.574,"High income",-35.282001,149.129,"East Asia & Pacific",28433.467,26024.137,.019683501,.088696778,16.604458,10.405613
"AUS",1988,16532200,-.11354505,1.6913857,1.4721614,-.0019777208,-.0052606408,.22591838,.17939159,0,0,2.1366069,1.8248718,.00041890464,-.0020807749,.54677111,1.0364676,0,0,4.1827149,13.928165,,34386.254,"High income",-35.282001,149.129,"East Asia & Pacific",35662.281,32253.205,.018992595,.053185135,16.620821,10.445413
"AUS",1989,16814400,-.19547361,1.6236132,1.2160193,-.0034478696,-.0055980803,.23527582,.16680466,0,0,2.0706968,2.0977147,-.00026571099,-.004984742,.5449453,1.0459464,0,0,4.0564294,13.674546,,35121.211,"High income",-35.282001,149.129,"East Asia & Pacific",40222.168,38521.078,.020653022,.03741939,16.637747,10.46656
"AUS",1990,17065100,-.16440502,1.5159554,1.5013795,-.0029599883,-.0030879998,.22276297,.2086328,0,0,2.0005393,1.9964169,.00033277334,-.0036440848,.52977914,1.0664406,0,0,3.9913399,13.609506,28582.707,35827.098,"High income",-35.282001,149.129,"East Asia & Pacific",43462.863,37160.633,.021278612,.042073075,16.652546,10.48646
"AUS",1991,17284000,-.026936404,1.5550839,1.9706095,-.0022052976,.00089808344,.22162826,.3519004,0,0,1.9512736,2.1632276,.00073956401,-.0032038437,.53143007,1.1216286,0,0,3.9279428,13.467569,28114.789,35240.582,"High income",-35.282001,149.129,"East Asia & Pacific",43913.742,36470.758,.02354216,.037199393,16.665291,10.469954
"AUS",1992,17495000,-.14481258,1.402244,2.2236271,-.0029237075,.0023320529,.21394883,.34809032,0,0,2.2103784,2.2207122,.00063470827,-.0027181867,.52271557,1.1015613,0,0,4.0485997,13.266093,27896.939,34967.52,"High income",-35.282001,149.129,"East Asia & Pacific",45407.855,39543.02,.026964303,.034787349,16.677425,10.462175
"AUS",1993,17667000,.082991317,1.1650739,2.7486742,-.0025711632,.0023489904,.18930906,.41793147,0,0,1.9174801,1.6833639,.0011737557,-.0026663616,.4954603,1.0690595,0,0,3.947619,13.279081,28747.482,36033.637,"High income",-35.282001,149.129,"East Asia & Pacific",42761.895,40329.406,.025717149,.049023278,16.687208,10.492208
"AUS",1994,17855000,.10024492,1.2686934,2.6000574,-.0018940145,-.00018890426,.20130202,.31010321,0,0,2.1311214,1.7407335,.0014795891,-.002395926,.49106634,1.0749563,0,0,3.850167,13.36676,29597.266,37098.797,"High income",-35.282001,149.129,"East Asia & Pacific",48337.039,47107.391,.025706401,.056410585,16.697794,10.521339
"AUS",1995,18072000,.14034992,1.3145669,3.7118196,-.0018675308,.0037614359,.21492103,.46829098,0,0,2.1046176,1.890141,.0013121049,-.002324508,.49272826,1.0957497,0,0,3.75545,13.275314,30379.189,38078.902,"High income",-35.282001,149.129,"East Asia & Pacific",55344.453,53806.762,.024912741,.066658899,16.709875,10.547416
"AUS",1996,18311000,.019215085,1.1435189,1.9688038,-.0023740074,.00053038856,.19476894,.63656437,0,0,2.0142763,2.472074,.0017010673,-.0031058893,.48290396,1.1247975,0,0,3.7911396,13.038897,31166.631,39065.926,"High income",-35.282001,149.129,"East Asia & Pacific",65270.523,56791.652,.023786288,.065500177,16.723013,10.573006
"AUS",1997,18517000,-.099827021,1.2818847,2.0564179,-.0023275036,-.0021085581,.20418352,.27379984,0,0,2.167438,2.2399094,.0013493784,-.0027894515,.49691793,1.0505986,0,0,3.85128,12.955112,32036.555,40156.336,"High income",-35.282001,149.129,"East Asia & Pacific",66511.875,58904.445,.02409705,.078306638,16.7342,10.600535
"AUS",1998,18711000,-.20330074,1.3161253,.70963484,-.0029773277,-.0094277123,.22888,.082370684,0,0,2.1031024,1.6531682,.00056227681,-.0029814455,.5027889,.77567941,0,0,,12.905599,33112.113,41504.496,"High income",-35.282001,149.129,"East Asia & Pacific",59876.488,57988.457,.022383353,.12239051,16.744621,10.633557
"AUS",1999,18926000,-.1127016,1.3707047,.87836522,-.0015131251,-.0095676174,.21285631,.10173954,0,0,2.172688,1.8574674,.0014354867,-.0020541025,.4888052,.79363167,0,0,,12.838332,34374.984,43087.445,"High income",-35.282001,149.129,"East Asia & Pacific",58077.656,61281.543,.018293533,.10341243,16.756046,10.670987
"AUS",2000,19153000,-.19566715,1.2021174,.53954262,-.0027081415,-.0098882308,.20688191,.074357085,0,0,2.2442455,2.7692778,.0010365909,-.0067548235,.49628219,.94507945,0,0,,12.604106,35281.395,44223.59,"High income",-35.282001,149.129,"East Asia & Pacific",65629.648,65550.195,.016084071,.12277326,16.767969,10.697014
"AUS",2001,19413000,-.34017891,1.3339415,.39847514,-.0023032527,-.0087310411,.21684852,.055488687,0,0,2.2948599,3.1271427,.0012339047,-.005613897,.49261853,.92258805,0,0,4.2016115,12.610652,35480.699,44473.41,"High income",-35.282001,149.129,"East Asia & Pacific",63273.664,59896.613,.016482726,.1546457,16.781454,10.702647
"AUS",2002,19651400,-.20975828,1.4436891,.55950958,-.0013465079,-.0092936307,.21799186,.076603666,0,0,2.4125144,2.7988503,.0015424872,-.004506615,.48738581,.87111235,0,0,4.185894,12.798133,36400.727,45626.621,"High income",-35.282001,149.129,"East Asia & Pacific",63920.785,69017.219,.015758118,.14380004,16.793659,10.728247
"AUS",2003,19895400,-.17255446,1.2515352,.76149297,-.0021435963,-.0095813042,.21386702,.098182619,0,0,2.2806432,2.2457526,.0016123139,-.0037541743,.47827885,.79027045,0,0,4.0841012,12.736738,37057.492,46449.844,"High income",-35.282001,149.129,"East Asia & Pacific",69009.391,83015.172,.01479537,.14465758,16.806,10.746128
"AUS",2004,20127400,-.20355827,1.2343993,.4687261,-.0024229111,-.0099853054,.21742995,.062975012,0,0,2.1360159,3.1057029,.0012594265,-.0076889293,.48164558,.93194473,0,0,,12.777907,38148.918,47817.898,"High income",-35.282001,149.129,"East Asia & Pacific",83677.266,102586.9,.012969384,.1101063,16.817593,10.775155
"AUS",2005,20394800,-.18023185,1.144905,.12913333,-.0023481927,-.0099984324,.1983723,.02009565,0,0,2.0055852,3.8093224,.0017553448,-.0075952839,.46137902,.99655038,0,0,4.6097074,12.691037,38854.836,48702.734,"High income",-35.282001,149.129,"East Asia & Pacific",105518.77,114912.05,.012127071,.058468588,16.830791,10.79349
"AUT",1962,7129864,2.1190021,.76211202,12.571602,.0099629182,-.0049418714,.027591238,1.2641662,0,0,2.9693444,.20128566,.0090340069,-.0011631965,.30300784,1.0640914,0,0,4.2483263,14.991931,,14014.059,"High income",48.2201,16.379801,"Europe & Central Asia",962.79541,582.46423,.044037465,.14563411,15.779802,9.5478163
"AUT",1963,7175811,2.1777596,.82980847,4.4508414,.0099987118,-.0027718332,.023316065,.69987172,0,0,3.1729677,.25017446,.009791296,-.00048072674,.24944511,1.0197941,0,0,4.0650878,14.945067,,14500.552,"High income",48.2201,16.379801,"Europe & Central Asia",1318.1213,1553.7433,.0448814,.14713697,15.786226,9.5819416
"AUT",1964,7223801,2.2446218,.83862036,5.3689041,.009981201,-.0046267081,.018242568,.72135872,0,0,3.5952117,.30167362,.0097785806,-.001866472,.24986193,.96996754,0,0,3.9184909,15.044896,,15286.385,"High income",48.2201,16.379801,"Europe & Central Asia",1440.2881,1773.1499,.043230359,.16440445,15.792892,9.6347179
"AUT",1965,7270889,2.032486,.6661827,6.6089683,.0099851945,-.0044523077,.032440532,.68367535,0,0,2.948777,.066626169,.0089592328,-.0030224922,.3062706,1.032225,0,0,4.0672078,,,15715.935,"High income",48.2201,16.379801,"Europe & Central Asia",1285.9974,1949.588,.040240224,.19075893,15.799389,9.6624308
"AUT",1966,7322066,1.9426171,.69756395,5.0437727,.0099882735,.00089530397,.025539704,.50380933,0,0,3.1269681,.33855772,.0089557199,-.0059490926,.34538749,1.0095798,0,0,4.3785543,14.648263,,16486.719,"High income",48.2201,16.379801,"Europe & Central Asia",1395.1307,2210.4163,.040100217,.19465418,15.806403,9.71031
"AUT",1967,7376998,2.1012683,.78924489,5.9035525,.0099905636,.0031838291,.021713223,.5880636,0,0,3.3531606,.32041657,.0093264505,-.0064148977,.24593499,.91624188,0,0,4.2011948,14.33828,,16856.188,"High income",48.2201,16.379801,"Europe & Central Asia",1445.7556,2158.7844,.042912807,.20867808,15.813877,9.7324734
"AUT",1968,7415403,2.0710826,.80942553,1.9369508,.0099891284,-.0029578132,.014578557,.19546257,0,0,3.7255235,.71259725,.0095359571,-.0011928655,.23649894,.90442312,0,0,3.9909399,,,17518.846,"High income",48.2201,16.379801,"Europe & Central Asia",1992.2451,2357.821,.038764186,.20012346,15.81907,9.7710323
"AUT",1969,7441055,2.0142651,.78856504,3.8492098,.0096313171,.000064978412,.021244332,.38493657,0,0,3.2102416,.4946382,.0052423053,-.0050043375,.49623537,.85016769,0,0,3.8447199,13.916926,,18554.121,"High income",48.2201,16.379801,"Europe & Central Asia",2007.0127,2566.752,.038397718,.20556638,15.822523,9.8284473
"AUT",1970,7467086,2.1117356,.86750293,1.3356472,.0087100342,-.0060558449,.0730839,.13886178,0,0,3.4470294,2.0678897,.0088371746,-.000047959402,.33450833,.81761169,0,0,3.7850387,13.76688,,19514.869,"High income",48.2201,16.379801,"Europe & Central Asia",2788.1421,3238.3508,.034943618,.20360661,15.826015,9.878932
