country,gdp_per_capita_PPP_constant_2011_international_dollar,gdp_per_capita_PPP_current_international_dollar,gdp_per_capita_constant2010USD,incomeLevel,iso2c,iso3c,latitude,lendingType,longitude,name,region,year
Andorra,,,42958.9745538539,High income,AD,AND,42.5075,Not classified,1.5218,Andorra,Europe & Central Asia,1977
Andorra,,,42339.4136047833,High income,AD,AND,42.5075,Not classified,1.5218,Andorra,Europe & Central Asia,1978
Andorra,,,41041.9438725145,High income,AD,AND,42.5075,Not classified,1.5218,Andorra,Europe & Central Asia,1979
Andorra,,,40495.7740858771,High income,AD,AND,42.5075,Not classified,1.5218,Andorra,Europe & Central Asia,1980
Andorra,,,38896.6990078552,High income,AD,AND,42.5075,Not classified,1.5218,Andorra,Europe & Central Asia,1981
Andorra,,,37756.4918271536,High income,AD,AND,42.5075,Not classified,1.5218,Andorra,Europe & Central Asia,1982
Andorra,,,36776.5840408647,High income,AD,AND,42.5075,Not classified,1.5218,Andorra,Europe & Central Asia,1983
Andorra,,,35820.9990339569,High income,AD,AND,42.5075,Not classified,1.5218,Andorra,Europe & Central Asia,1984
Andorra,,,35096.0584670317,High income,AD,AND,42.5075,Not classified,1.5218,Andorra,Europe & Central Asia,1985
Andorra,,,34744.4577175832,High income,AD,AND,42.5075,Not classified,1.5218,Andorra,Europe & Central Asia,1986
Andorra,,,35205.0555895382,High income,AD,AND,42.5075,Not classified,1.5218,Andorra,Europe & Central Asia,1987
Andorra,,,35546.716320433,High income,AD,AND,42.5075,Not classified,1.5218,Andorra,Europe & Central Asia,1988
Andorra,,,35831.6881333458,High income,AD,AND,42.5075,Not classified,1.5218,Andorra,Europe & Central Asia,1989
Andorra,,,35780.5868852724,High income,AD,AND,42.5075,Not classified,1.5218,Andorra,Europe & Central Asia,1990
Andorra,,,35291.7777037539,High income,AD,AND,42.5075,Not classified,1.5218,Andorra,Europe & Central Asia,1991
Andorra,,,34278.7114917044,High income,AD,AND,42.5075,Not classified,1.5218,Andorra,Europe & Central Asia,1992
Andorra,,,32766.1212208376,High income,AD,AND,42.5075,Not classified,1.5218,Andorra,Europe & Central Asia,1993
Andorra,,,32633.886429177,High income,AD,AND,42.5075,Not classified,1.5218,Andorra,Europe & Central Asia,1994
Andorra,,,32917.7106562105,High income,AD,AND,42.5075,Not classified,1.5218,Andorra,Europe & Central Asia,1995
Andorra,,,34175.3242656523,High income,AD,AND,42.5075,Not classified,1.5218,Andorra,Europe & Central Asia,1996
Andorra,,,37293.3524676456,High income,AD,AND,42.5075,Not classified,1.5218,Andorra,Europe & Central Asia,1997
Andorra,,,38595.7957106487,High income,AD,AND,42.5075,Not classified,1.5218,Andorra,Europe & Central Asia,1998
Andorra,,,40035.5576545836,High income,AD,AND,42.5075,Not classified,1.5218,Andorra,Europe & Central Asia,1999
Andorra,,,39870.5033647003,High income,AD,AND,42.5075,Not classified,1.5218,Andorra,Europe & Central Asia,2000
Andorra,,,41064.1541760868,High income,AD,AND,42.5075,Not classified,1.5218,Andorra,Europe & Central Asia,2001
Andorra,,,42013.7736801167,High income,AD,AND,42.5075,Not classified,1.5218,Andorra,Europe & Central Asia,2002
Andorra,,,45050.5525377669,High income,AD,AND,42.5075,Not classified,1.5218,Andorra,Europe & Central Asia,2003
Andorra,,,46730.6565549126,High income,AD,AND,42.5075,Not classified,1.5218,Andorra,Europe & Central Asia,2004
Andorra,,,48718.1651711328,High income,AD,AND,42.5075,Not classified,1.5218,Andorra,Europe & Central Asia,2005
Andorra,,,49615.8200603728,High income,AD,AND,42.5075,Not classified,1.5218,Andorra,Europe & Central Asia,2006
Andorra,,,48638.4243930842,High income,AD,AND,42.5075,Not classified,1.5218,Andorra,Europe & Central Asia,2007
Andorra,,,43833.8053469624,High income,AD,AND,42.5075,Not classified,1.5218,Andorra,Europe & Central Asia,2008
Andorra,,,41860.240309586,High income,AD,AND,42.5075,Not classified,1.5218,Andorra,Europe & Central Asia,2009
Andorra,,,39627.6635163399,High income,AD,AND,42.5075,Not classified,1.5218,Andorra,Europe & Central Asia,2010
Andorra,,,38038.8800256098,High income,AD,AND,42.5075,Not classified,1.5218,Andorra,Europe & Central Asia,2011
Andorra,,,37967.8025665574,High income,AD,AND,42.5075,Not classified,1.5218,Andorra,Europe & Central Asia,2012
Andorra,,,38715.3551359194,High income,AD,AND,42.5075,Not classified,1.5218,Andorra,Europe & Central Asia,2013
Andorra,,,,High income,AD,AND,42.5075,Not classified,1.5218,Andorra,Europe & Central Asia,2014
Andorra,,,,High income,AD,AND,42.5075,Not classified,1.5218,Andorra,Europe & Central Asia,2015
Arab World,,,,Aggregates,1A,ARB,,Aggregates,,Arab World,Aggregates,1962
Arab World,,,,Aggregates,1A,ARB,,Aggregates,,Arab World,Aggregates,1963
Arab World,,,,Aggregates,1A,ARB,,Aggregates,,Arab World,Aggregates,1964
Arab World,,,,Aggregates,1A,ARB,,Aggregates,,Arab World,Aggregates,1965
Arab World,,,,Aggregates,1A,ARB,,Aggregates,,Arab World,Aggregates,1966
Arab World,,,,Aggregates,1A,ARB,,Aggregates,,Arab World,Aggregates,1967
Arab World,,,,Aggregates,1A,ARB,,Aggregates,,Arab World,Aggregates,1968
Arab World,,,,Aggregates,1A,ARB,,Aggregates,,Arab World,Aggregates,1969
Arab World,,,,Aggregates,1A,ARB,,Aggregates,,Arab World,Aggregates,1970
Arab World,,,,Aggregates,1A,ARB,,Aggregates,,Arab World,Aggregates,1971
Arab World,,,,Aggregates,1A,ARB,,Aggregates,,Arab World,Aggregates,1972
Arab World,,,,Aggregates,1A,ARB,,Aggregates,,Arab World,Aggregates,1973
Arab World,,,,Aggregates,1A,ARB,,Aggregates,,Arab World,Aggregates,1974
Arab World,,,4087.621240642,Aggregates,1A,ARB,,Aggregates,,Arab World,Aggregates,1975
Arab World,,,4591.3425825985,Aggregates,1A,ARB,,Aggregates,,Arab World,Aggregates,1976
Arab World,,,4822.5586260294,Aggregates,1A,ARB,,Aggregates,,Arab World,Aggregates,1977
Arab World,,,4628.348033312,Aggregates,1A,ARB,,Aggregates,,Arab World,Aggregates,1978
Arab World,,,4997.7212452091,Aggregates,1A,ARB,,Aggregates,,Arab World,Aggregates,1979
Arab World,,,5280.3803468965,Aggregates,1A,ARB,,Aggregates,,Arab World,Aggregates,1980
Arab World,,,5252.2810637307,Aggregates,1A,ARB,,Aggregates,,Arab World,Aggregates,1981
Arab World,,,4632.6822791346,Aggregates,1A,ARB,,Aggregates,,Arab World,Aggregates,1982
Arab World,,,4196.9837945916,Aggregates,1A,ARB,,Aggregates,,Arab World,Aggregates,1983
Arab World,,,4115.0173147197,Aggregates,1A,ARB,,Aggregates,,Arab World,Aggregates,1984
Arab World,,,3907.2426791848,Aggregates,1A,ARB,,Aggregates,,Arab World,Aggregates,1985
Arab World,,,3963.0518127789,Aggregates,1A,ARB,,Aggregates,,Arab World,Aggregates,1986
Arab World,,,3825.8361109291,Aggregates,1A,ARB,,Aggregates,,Arab World,Aggregates,1987
Arab World,,,3926.5706252086,Aggregates,1A,ARB,,Aggregates,,Arab World,Aggregates,1988
Arab World,,,3899.9341061986,Aggregates,1A,ARB,,Aggregates,,Arab World,Aggregates,1989
Arab World,10442.9142487048,6749.600522776,4256.387014512,Aggregates,1A,ARB,,Aggregates,,Arab World,Aggregates,1990
Arab World,10199.3173723232,6811.5765813112,4207.3963435011,Aggregates,1A,ARB,,Aggregates,,Arab World,Aggregates,1991
Arab World,10515.0337994795,7182.5064027711,4330.2309667326,Aggregates,1A,ARB,,Aggregates,,Arab World,Aggregates,1992
Arab World,10558.1424522296,7383.5438507791,4353.1034438044,Aggregates,1A,ARB,,Aggregates,,Arab World,Aggregates,1993
Arab World,10602.0297258743,7572.0199739418,4381.1651375299,Aggregates,1A,ARB,,Aggregates,,Arab World,Aggregates,1994
Arab World,10564.0319465289,7702.2436166657,4367.8304508668,Aggregates,1A,ARB,,Aggregates,,Arab World,Aggregates,1995
Arab World,10798.0537064184,8016.592488551,4461.7398235315,Aggregates,1A,ARB,,Aggregates,,Arab World,Aggregates,1996
Arab World,11010.6136328523,8314.3044311053,4548.6176298476,Aggregates,1A,ARB,,Aggregates,,Arab World,Aggregates,1997
Arab World,11381.9543474673,8687.984840627,4681.2120435501,Aggregates,1A,ARB,,Aggregates,,Arab World,Aggregates,1998
Arab World,11404.6792918453,8838.5506548731,4667.6291142824,Aggregates,1A,ARB,,Aggregates,,Arab World,Aggregates,1999
Arab World,11742.2319505936,9307.2274767371,4816.6566272053,Aggregates,1A,ARB,,Aggregates,,Arab World,Aggregates,2000
Arab World,11705.6651958016,9489.6856017047,4792.7643845422,Aggregates,1A,ARB,,Aggregates,,Arab World,Aggregates,2001
Arab World,11527.269161923,9488.519753967,4720.1942545317,Aggregates,1A,ARB,,Aggregates,,Arab World,Aggregates,2002
Arab World,11781.8148493953,9891.4301706555,4865.9432596802,Aggregates,1A,ARB,,Aggregates,,Arab World,Aggregates,2003
Arab World,12584.3542617633,10855.7162587817,5204.4409060594,Aggregates,1A,ARB,,Aggregates,,Arab World,Aggregates,2004
Arab World,12992.3269286955,11568.2697170946,5378.3791686991,Aggregates,1A,ARB,,Aggregates,,Arab World,Aggregates,2005
Arab World,13475.4988355804,12367.1076999469,5594.8985191377,Aggregates,1A,ARB,,Aggregates,,Arab World,Aggregates,2006
Arab World,13754.1527861311,12958.7779951153,5711.6632466494,Aggregates,1A,ARB,,Aggregates,,Arab World,Aggregates,2007
Arab World,14211.0874794474,13651.9350334688,5898.5161517092,Aggregates,1A,ARB,,Aggregates,,Arab World,Aggregates,2008
Arab World,13998.0831082631,13549.4351362157,5782.4224704528,Aggregates,1A,ARB,,Aggregates,,Arab World,Aggregates,2009
Arab World,14327.4816563715,14037.6563477518,5916.3296235111,Aggregates,1A,ARB,,Aggregates,,Arab World,Aggregates,2010
Arab World,14412.9909608493,14412.9909608493,5986.812801186,Aggregates,1A,ARB,,Aggregates,,Arab World,Aggregates,2011
Arab World,14800.7009739869,15073.3375057869,6153.8565896301,Aggregates,1A,ARB,,Aggregates,,Arab World,Aggregates,2012
Arab World,14984.6967337457,15507.1843132749,6237.9418610472,Aggregates,1A,ARB,,Aggregates,,Arab World,Aggregates,2013
Arab World,15086.6805896965,15892.2468181503,6282.3455212871,Aggregates,1A,ARB,,Aggregates,,Arab World,Aggregates,2014
Arab World,15274.8060469746,16263.5375035617,6366.4198512376,Aggregates,1A,ARB,,Aggregates,,Arab World,Aggregates,2015
United Arab Emirates,,,,High income,AE,ARE,24.4764,Not classified,54.3705,United Arab Emirates,Middle East & North Africa,1962
United Arab Emirates,,,,High income,AE,ARE,24.4764,Not classified,54.3705,United Arab Emirates,Middle East & North Africa,1963
United Arab Emirates,,,,High income,AE,ARE,24.4764,Not classified,54.3705,United Arab Emirates,Middle East & North Africa,1964
United Arab Emirates,,,,High income,AE,ARE,24.4764,Not classified,54.3705,United Arab Emirates,Middle East & North Africa,1965
United Arab Emirates,,,,High income,AE,ARE,24.4764,Not classified,54.3705,United Arab Emirates,Middle East & North Africa,1966
United Arab Emirates,,,,High income,AE,ARE,24.4764,Not classified,54.3705,United Arab Emirates,Middle East & North Africa,1967
United Arab Emirates,,,,High income,AE,ARE,24.4764,Not classified,54.3705,United Arab Emirates,Middle East & North Africa,1968
United Arab Emirates,,,,High income,AE,ARE,24.4764,Not classified,54.3705,United Arab Emirates,Middle East & North Africa,1969
United Arab Emirates,,,,High income,AE,ARE,24.4764,Not classified,54.3705,United Arab Emirates,Middle East & North Africa,1970
United Arab Emirates,,,,High income,AE,ARE,24.4764,Not classified,54.3705,United Arab Emirates,Middle East & North Africa,1971
United Arab Emirates,,,,High income,AE,ARE,24.4764,Not classified,54.3705,United Arab Emirates,Middle East & North Africa,1972
United Arab Emirates,,,,High income,AE,ARE,24.4764,Not classified,54.3705,United Arab Emirates,Middle East & North Africa,1973
United Arab Emirates,,,,High income,AE,ARE,24.4764,Not classified,54.3705,United Arab Emirates,Middle East & North Africa,1974
United Arab Emirates,,,102479.189047038,High income,AE,ARE,24.4764,Not classified,54.3705,United Arab Emirates,Middle East & North Africa,1975
United Arab Emirates,,,102319.727510556,High income,AE,ARE,24.4764,Not classified,54.3705,United Arab Emirates,Middle East & North Africa,1976
United Arab Emirates,,,107452.180372559,High income,AE,ARE,24.4764,Not classified,54.3705,United Arab Emirates,Middle East & North Africa,1977
United Arab Emirates,,,92822.3616132218,High income,AE,ARE,24.4764,Not classified,54.3705,United Arab Emirates,Middle East & North Africa,1978
United Arab Emirates,,,100480.436773847,High income,AE,ARE,24.4764,Not classified,54.3705,United Arab Emirates,Middle East & North Africa,1979
United Arab Emirates,,,113682.03823948,High income,AE,ARE,24.4764,Not classified,54.3705,United Arab Emirates,Middle East & North Africa,1980
United Arab Emirates,,,110644.551555293,High income,AE,ARE,24.4764,Not classified,54.3705,United Arab Emirates,Middle East & North Africa,1981
United Arab Emirates,,,97254.0615122917,High income,AE,ARE,24.4764,Not classified,54.3705,United Arab Emirates,Middle East & North Africa,1982
United Arab Emirates,,,87942.9026834342,High income,AE,ARE,24.4764,Not classified,54.3705,United Arab Emirates,Middle East & North Africa,1983
United Arab Emirates,,,86936.8490903108,High income,AE,ARE,24.4764,Not classified,54.3705,United Arab Emirates,Middle East & North Africa,1984
United Arab Emirates,,,79439.2866216746,High income,AE,ARE,24.4764,Not classified,54.3705,United Arab Emirates,Middle East & North Africa,1985
United Arab Emirates,,,63832.1312558628,High income,AE,ARE,24.4764,Not classified,54.3705,United Arab Emirates,Middle East & North Africa,1986
United Arab Emirates,,,62248.9287571022,High income,AE,ARE,24.4764,Not classified,54.3705,United Arab Emirates,Middle East & North Africa,1987
United Arab Emirates,,,57136.0525973972,High income,AE,ARE,24.4764,Not classified,54.3705,United Arab Emirates,Middle East & North Africa,1988
United Arab Emirates,,,60523.2281357935,High income,AE,ARE,24.4764,Not classified,54.3705,United Arab Emirates,Middle East & North Africa,1989
United Arab Emirates,111066.753951713,71786.1128303808,67606.9169169634,High income,AE,ARE,24.4764,Not classified,54.3705,United Arab Emirates,Middle East & North Africa,1990
United Arab Emirates,105775.48076134,70641.7656524757,64386.0911141135,High income,AE,ARE,24.4764,Not classified,54.3705,United Arab Emirates,Middle East & North Africa,1991
United Arab Emirates,103204.559268941,70495.9605342429,62821.1576884704,High income,AE,ARE,24.4764,Not classified,54.3705,United Arab Emirates,Middle East & North Africa,1992
United Arab Emirates,98788.6868821017,69085.1259921054,60133.1929559932,High income,AE,ARE,24.4764,Not classified,54.3705,United Arab Emirates,Middle East & North Africa,1993
United Arab Emirates,100101.448148399,71492.9295991637,60932.2776388942,High income,AE,ARE,24.4764,Not classified,54.3705,United Arab Emirates,Middle East & North Africa,1994
United Arab Emirates,101556.92455966,74045.2298778651,61818.2337806713,High income,AE,ARE,24.4764,Not classified,54.3705,United Arab Emirates,Middle East & North Africa,1995
United Arab Emirates,102338.74002759,75977.3934172318,62294.1289653605,High income,AE,ARE,24.4764,Not classified,54.3705,United Arab Emirates,Middle East & North Africa,1996
United Arab Emirates,105431.131918089,79612.8677758291,64176.4841632677,High income,AE,ARE,24.4764,Not classified,54.3705,United Arab Emirates,Middle East & North Africa,1997
United Arab Emirates,100592.575964859,76783.5424728084,61231.2297222283,High income,AE,ARE,24.4764,Not classified,54.3705,United Arab Emirates,Middle East & North Africa,1998
United Arab Emirates,98315.2953485231,76193.7004846831,59845.037041274,High income,AE,ARE,24.4764,Not classified,54.3705,United Arab Emirates,Middle East & North Africa,1999
United Arab Emirates,103224.42665145,81818.620518073,62833.2510686303,High income,AE,ARE,24.4764,Not classified,54.3705,United Arab Emirates,Middle East & North Africa,2000
United Arab Emirates,99283.9693201237,80488.6897393234,60434.6739793095,High income,AE,ARE,24.4764,Not classified,54.3705,United Arab Emirates,Middle East & North Africa,2001
United Arab Emirates,96445.7043357705,79388.0109781832,58707.0071649096,High income,AE,ARE,24.4764,Not classified,54.3705,United Arab Emirates,Middle East & North Africa,2002
United Arab Emirates,98351.8531036074,82571.3609969717,59867.2899389479,High income,AE,ARE,24.4764,Not classified,54.3705,United Arab Emirates,Middle East & North Africa,2003
United Arab Emirates,98639.8536024861,85090.2827624559,60042.597356397,High income,AE,ARE,24.4764,Not classified,54.3705,United Arab Emirates,Middle East & North Africa,2004
United Arab Emirates,92325.5199437336,82205.9452738345,56199.0292690569,High income,AE,ARE,24.4764,Not classified,54.3705,United Arab Emirates,Middle East & North Africa,2005
United Arab Emirates,88592.2974242641,81305.3748139347,53926.5970989762,High income,AE,ARE,24.4764,Not classified,54.3705,United Arab Emirates,Middle East & North Africa,2006
United Arab Emirates,79283.0527039246,74698.274385985,48260.0109066643,High income,AE,ARE,24.4764,Not classified,54.3705,United Arab Emirates,Middle East & North Africa,2007
United Arab Emirates,71724.2776114248,68902.1990533634,43658.9447775973,High income,AE,ARE,24.4764,Not classified,54.3705,United Arab Emirates,Middle East & North Africa,2008
United Arab Emirates,61118.9037963595,59160.0018502916,37203.3979926415,High income,AE,ARE,24.4764,Not classified,54.3705,United Arab Emirates,Middle East & North Africa,2009
United Arab Emirates,57579.8351683236,56415.0740541116,35049.1483167837,High income,AE,ARE,24.4764,Not classified,54.3705,United Arab Emirates,Middle East & North Africa,2010
United Arab Emirates,58404.0155906001,58404.0155906001,35550.8312718618,High income,AE,ARE,24.4764,Not classified,54.3705,United Arab Emirates,Middle East & North Africa,2011
United Arab Emirates,59813.016525244,60914.803083232,36408.4975467384,High income,AE,ARE,24.4764,Not classified,54.3705,United Arab Emirates,Middle East & North Africa,2012
United Arab Emirates,62532.7349101947,64713.1312095065,38064.00442298,High income,AE,ARE,24.4764,Not classified,54.3705,United Arab Emirates,Middle East & North Africa,2013
United Arab Emirates,64126.8920864343,67551.0023997269,39034.3762753299,High income,AE,ARE,24.4764,Not classified,54.3705,United Arab Emirates,Middle East & North Africa,2014
United Arab Emirates,65975.3755478174,70245.9325004669,40159.5578742307,High income,AE,ARE,24.4764,Not classified,54.3705,United Arab Emirates,Middle East & North Africa,2015
Argentina,,,5675.0600428848,Upper middle income,AR,ARG,-34.6118,IBRD,-58.4173,Argentina,Latin America & Caribbean ,1962
Argentina,,,5290.766222176,Upper middle income,AR,ARG,-34.6118,IBRD,-58.4173,Argentina,Latin America & Caribbean ,1963
Argentina,,,5738.5976902198,Upper middle income,AR,ARG,-34.6118,IBRD,-58.4173,Argentina,Latin America & Caribbean ,1964
Argentina,,,6251.3218203558,Upper middle income,AR,ARG,-34.6118,IBRD,-58.4173,Argentina,Latin America & Caribbean ,1965
Argentina,,,6120.7121838464,Upper middle income,AR,ARG,-34.6118,IBRD,-58.4173,Argentina,Latin America & Caribbean ,1966
Argentina,,,6226.9977550946,Upper middle income,AR,ARG,-34.6118,IBRD,-58.4173,Argentina,Latin America & Caribbean ,1967
Argentina,,,6434.9537767453,Upper middle income,AR,ARG,-34.6118,IBRD,-58.4173,Argentina,Latin America & Caribbean ,1968
Argentina,,,6954.7641154732,Upper middle income,AR,ARG,-34.6118,IBRD,-58.4173,Argentina,Latin America & Caribbean ,1969
Argentina,,,7056.8480638535,Upper middle income,AR,ARG,-34.6118,IBRD,-58.4173,Argentina,Latin America & Caribbean ,1970
Argentina,,,7335.7591360517,Upper middle income,AR,ARG,-34.6118,IBRD,-58.4173,Argentina,Latin America & Caribbean ,1971
Argentina,,,7329.9211577534,Upper middle income,AR,ARG,-34.6118,IBRD,-58.4173,Argentina,Latin America & Caribbean ,1972
Argentina,,,7407.3667535068,Upper middle income,AR,ARG,-34.6118,IBRD,-58.4173,Argentina,Latin America & Caribbean ,1973
Argentina,,,7685.8572120564,Upper middle income,AR,ARG,-34.6118,IBRD,-58.4173,Argentina,Latin America & Caribbean ,1974
Argentina,,,7559.143749205,Upper middle income,AR,ARG,-34.6118,IBRD,-58.4173,Argentina,Latin America & Caribbean ,1975
Argentina,,,7291.8404286361,Upper middle income,AR,ARG,-34.6118,IBRD,-58.4173,Argentina,Latin America & Caribbean ,1976
Argentina,,,7681.0175707894,Upper middle income,AR,ARG,-34.6118,IBRD,-58.4173,Argentina,Latin America & Caribbean ,1977
Argentina,,,7227.5641243998,Upper middle income,AR,ARG,-34.6118,IBRD,-58.4173,Argentina,Latin America & Caribbean ,1978
Argentina,,,7849.3633396778,Upper middle income,AR,ARG,-34.6118,IBRD,-58.4173,Argentina,Latin America & Caribbean ,1979
Argentina,,,8052.6896545861,Upper middle income,AR,ARG,-34.6118,IBRD,-58.4173,Argentina,Latin America & Caribbean ,1980
Argentina,,,7478.1304322208,Upper middle income,AR,ARG,-34.6118,IBRD,-58.4173,Argentina,Latin America & Caribbean ,1981
Argentina,,,6996.9629184465,Upper middle income,AR,ARG,-34.6118,IBRD,-58.4173,Argentina,Latin America & Caribbean ,1982
